diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
1423,go,Fix issue with empty polyline causing panic.,-0.0009830445342231542,0.0011120541021227837,The diff changes the behavior of the `polyline` function by adding a special case for one point and changing the behavior of the `getAndClearPoints` function.,5.293870344758034e-06,0.852452207240276,Fix issue with outlineEllipseArc and polyline functions.,-0.5231254622340202,0.07335245236754417
1434,go,Update WindowConfig to support fullscreen and undecorated options.,6.603446672670543e-05,0.15344497980549932,Changes the behavior of a Window in a Go program by adding or removing fields and methods.,0.002058689140540082,0.8657803994137794,Update WindowConfig struct to support fullscreen and undecorated options.,0.00031770241912454367,0.14896940533071756
1485,go,Update line height and tab width in Text struct.,0.003012262750416994,0.8177111821714789,Changes the line height and tab width of a text object in a Go program.,0.0002907402958953753,0.9443389472726267,Update text rendering to use new atlas line height and tab width.,0.02448021713644266,0.7780888986308128
1492,go,"""Add support for writing bytes and runes to Text struct""",-0.0008233437547460198,0.5032353866845369,"The diff changes the implementation of the `Write` and `WriteString` methods of the `Text` struct, adding a new `buf` field to store the bytes to be written, and",0.000822784160845913,0.15529451053589582,"""Refactor Text.Write* methods to use a buffer and drawBuf() function""",0.0034337827237322927,0.3592975288629532
1515,go,Refactor text.go to optimize performance by using Target's SetMatrix and SetColorMask methods.,0.04893356189131737,0.46225203573703766,The diff changes the behavior of the `Draw` and `DrawColorMask` methods of the `Text` struct in the `pixel` package.,0.0883239028044045,0.5498206689953804,Refactor text.go to optimize performance by reducing unnecessary matrix and color mask changes.,-0.7889655716717243,0.10164466314017773
1524,go,Refactor polyline() to use ijNormal instead of normal.,0.0004630634794011712,0.45930613577365875,"The diff changes the way the normal vector is computed for the first and last points of a polyline, and adds a new variable to store the normal vector for the last point.",-0.00037795305252075195,0.10126077011227608,Refactor polyline() method to use ijNormal instead of normal.,0.0008254563435912132,0.5517822615802288
1546,go,Fix speaker volume overflow bug.,-0.9840370864840224,0.016086142510175705,Changes the value of `valInt16` in the `Update` function.,-0.0002010110765695572,0.9836069909506477,Fix speaker volume overflow bug.,-0.9840370864840224,0.016086142510175705
1565,go,Add s.pos += int32(n) to update the decoder position.,0.0015510853845626116,0.03975356521550566,"The diff adds a line of code to the end of the `Stream` function, which increments the `pos` field of the `decoder` struct by the number of bytes read.",0.0008660273742862046,0.668099895818159,Add s.pos += int32(n) to update the decoder position.,0.0015510853845626116,0.03975356521550566
1620,go,Add ZR zero rectangle.,0.9856249615550041,0.7780382295604795,"Adds a new variable ZR to the Rect struct, with the value of a rectangle with zero width and height.",0.35374984540976584,0.7828012008685619,Add ZR zero rectangle to geometry.go.,0.01364983944222331,0.13552248603082262
1630,go,Add SwapBuffers and UpdateInput methods to Window.,0.3238295577466488,0.2239482095465064,The diff changes the code in the `Window` struct to add a new method `SwapBuffers` and update the `Update` method to call `SwapBuffers`,0.023837519926019013,0.46212741639465094,Add SwapBuffers and UpdateInput methods to Window.,0.3238295577466488,0.2239482095465064
1704,go,Add service account for kube-dns-autoscaler.,0.9943973133340478,0.784519812092185,"The diff changes the code to add a new service account, cluster role, and cluster role binding for the kube-dns-autoscaler.",0.3500393972499296,0.3208239283412695,Add service account and cluster role for kube-dns-autoscaler.,0.9938198196468875,0.7519570011645555
1800,go,Update SOAP roundtrip count in vsphere.go template.,-0.13241524994373322,0.09128664806485176,The diff changes the value of the `soap-roundtrip-count` variable in the `vsphere.go` template.,-0.2668352276086807,0.7352042567799799,Update SOAP roundtrip count in vsphere.go template.,-0.13241524994373322,0.09128664806485176
1810,go,Fix bastion host SSH key string and useSSHAgentAuth logic.,-0.6521748551167548,-0.024552658200263977,"The diff changes the behavior of the `privateKeyPath` function in the `dialer` struct, specifically by adding a new condition to check if the `useSSHAgentAuth`",0.17894324474036694,0.20441588573157787,Fix SSH key string handling in dialer.,-0.579402300529182,0.10488975467160344
1815,go,Refactor: Add error handling for etcd certificate parsing.,0.018327446770854294,0.39450628869235516,The diff changes the way the code parses the certificate and private key data from a Kubernetes secret.,0.0016852034023031592,0.38931435719132423,Update certificate parsing logic to handle missing certificate or key.,0.00642920023528859,0.36417605774477124
1822,go,Add extraArgs to NGINX Ingress controller deployment.,-0.005312164663337171,0.0876290830783546,Adds a range loop to the `spec` section of the `nginx-ingress.go` file.,-0.788914414588362,0.9634839785285294,Update NGINX Ingress controller configuration.,-0.16531073115766048,0.1149235526099801
1842,go,Add UDP port checks for network connectivity checks.,-0.9750163154676557,0.7471518095117062,The diff changes the UDP port scanning logic in the `checkPlanePortsFromHost` function to use the `-uzv` flags instead of `-uz` to log verbose output,0.0005779459606856108,0.9655675211979542,Fix UDP port checks in `checkPlanePortsFromHost` function.,0.027246760204434395,0.8776244308101013
1865,go,Add service account token key handling to fetch certificates from nodes.,0.8421156944241375,0.8223408609628677,Adds a new certificate object to the map if the service account token key is missing.,0.0043897533032577485,0.5462127970531583,Add service account token key handling to GetClusterCertsFromNodes.,0.03726972482400015,0.8531718937447295
1874,go,Add /run to KubeProxy binds.,-0.030864953994750977,0.8439174705417827,Adds a new bind mount to the KubeProxy process.,-0.09766395390033722,0.49629470938816667,Add bind mount for /run to kube-proxy container.,0.015314199961721897,0.2578686270862818
1882,go,Update architecture for etcd process based on host architecture.,0.12117987871170044,0.6587607366964221,The diff changes the value of the `architecture` variable in the `BuildEtcdProcess` function.,0.05907363165169954,0.907808659481816,Update architecture in BuildEtcdProcess(),0.030187277123332024,0.671827002428472
1883,go,Update etcd connection string to use internal address.,0.3401364845922217,-0.2598973214626312,The diff changes the import path for the `v3` package from `github.com/rancher/types/apis/management.cattle.io/v3` to `github,0.15988246351480484,0.7093122601509094,Update etcd connection string to use internal address.,0.3401364845922217,-0.2598973214626312
1890,go,Update log message to include error details.,0.027025080227758735,0.280673373490572,Changes the log message when fetching legacy cluster state from Kubernetes.,-0.3515175133943558,0.8730032525490969,Fix certificate error handling in ClusterInit(),-0.02902490273118019,0.11471781879663467
1910,go,Update Docker client configuration for host.,0.03733963705599308,0.8811206680256873,Removes a line of code from the file hosts/tunnel.go.,-0.0010451196576468647,-0.541594535112381,Fix Docker client initialization in tunnel.go.,-0.04937037592753768,-0.2448166310787201
1911,go,Add support for ignoring Docker version check.,0.5270336611429229,0.7516531683504581,"The diff changes the code to add a new condition to check if the Docker version is valid, and to log a warning message if it is not valid.",-0.0383775494992733,0.7087079519405961,Update Docker version check to ignore invalid versions.,0.13029952347278595,0.34711780957877636
1922,go,Add bind-address logic for cloud providers.,0.9838400374283083,0.9550701032858342,The diff changes the code in the `BuildKubeProxyProcess` function by adding a new `if` statement to set the `bind-address` command argument based on the `CloudProvider,0.30457340413704515,0.8175130451563746,Add support for cloud provider-specific kube-proxy bind address.,0.9918953665182926,0.972133728209883
1931,go,"""Update cluster certificates and save new state to Kubernetes""",0.41193862073123455,0.7490216344594955,"The diff changes the code in the `cmd/cert.go` file by adding a new import statement, a new function, and modifying the `rebuildClusterWithRotatedCertific",0.0419508540071547,0.789714795537293,"""Update certificates and save cluster state""",0.6745618581771851,0.7224061191082001
1938,go,"""Fix etcd permissions and remove unnecessary snapshot compression""",-0.0002430034219287336,-0.6541616320610046,"The diff changes the number of lines in two sections of the code, specifically the number of lines in the `const` section and the `func` section.",0.00047347485087811947,0.7766583524644375,"""Fix etcd permissions and remove unnecessary code""",0.001983447727980092,-0.4563353657722473
1954,go,Add flag to decide whether to use zero-downtime upgrade logic or not.,0.09580492228269577,0.9608746394515038,"The diff changes the variable `reconcileCluster` from a boolean to a boolean and a boolean, and adds a comment explaining the purpose of the change.",0.0010321412701159716,0.12591509614139795,Add flag to control zero-downtime upgrade logic.,0.48358748853206635,0.9596061827614903
